gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber
22400208,2024-11-10 20:00,Denver,Nuggets,1610612743,Dallas,Mavericks,1610612742,122,120,1610612743,Regular Season,19908,1000046,,,0
22400209,2024-11-10 20:00,Phoenix,Suns,1610612756,Sacramento,Kings,1610612758,118,127,1610612758,Regular Season,17071,1000051,,,0
22400205,2024-11-10 19:00,Philadelphia,76ers,1610612755,Charlotte,Hornets,1610612766,107,105,1610612755,Regular Season,19764,419,,,0
22400206,2024-11-10 19:00,Minnesota,Timberwolves,1610612750,Miami,Heat,1610612748,94,95,1610612748,Regular Season,18978,61,,,0
22400207,2024-11-10 19:00,Oklahoma City,Thunder,1610612760,Golden State,Warriors,1610612744,116,127,1610612744,Regular Season,18203,1000052,,,0
22400204,2024-11-10 18:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,121,94,1610612753,Regular Season,18352,1000125,,,0
22400203,2024-11-10 17:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,132,121,1610612754,Regular Season,17274,1000063,,,0
22400202,2024-11-10 15:30,Milwaukee,Bucks,1610612749,Boston,Celtics,1610612738,107,113,1610612738,Regular Season,17341,642,,,0
22400201,2024-11-10 15:00,Detroit,Pistons,1610612765,Houston,Rockets,1610612745,99,101,1610612745,Regular Season,18744,624,,,0
22400200,2024-11-09 22:30,Los Angeles,Clippers,1610612746,Toronto,Raptors,1610612761,105,103,1610612746,Regular Season,17927,1000137,,,0
22400198,2024-11-09 19:30,Atlanta,Hawks,1610612737,Chicago,Bulls,1610612741,113,125,1610612741,Regular Season,17826,650,,,0
22400199,2024-11-09 19:30,Cleveland,Cavaliers,1610612739,Brooklyn,Nets,1610612751,105,100,1610612739,Regular Season,19432,1000006,,,0
22400197,2024-11-09 17:00,San Antonio,Spurs,1610612759,Utah,Jazz,1610612762,110,111,1610612762,Regular Season,18354,1000118,,,0
22400195,2024-11-08 22:00,Los Angeles,Lakers,1610612747,Philadelphia,76ers,1610612755,116,106,1610612747,Regular Season,18485,1000069,,,0
22400196,2024-11-08 22:00,Sacramento,Kings,1610612758,Los Angeles,Clippers,1610612746,98,107,1610612746,Regular Season,17832,609,,,0
22400193,2024-11-08 21:00,Minnesota,Timberwolves,1610612750,Portland,Trail Blazers,1610612757,127,102,1610612750,Regular Season,18978,61,,,0
22400194,2024-11-08 21:00,Denver,Nuggets,1610612743,Miami,Heat,1610612748,135,122,1610612743,Regular Season,19621,1000046,,,0
22400191,2024-11-08 20:00,Memphis,Grizzlies,1610612763,Washington,Wizards,1610612764,128,104,1610612763,Regular Season,16216,242,,,0
22400192,2024-11-08 20:00,Oklahoma City,Thunder,1610612760,Houston,Rockets,1610612745,126,107,1610612760,Regular Season,18203,1000052,,,0
22400187,2024-11-08 19:30,Boston,Celtics,1610612738,Brooklyn,Nets,1610612751,108,104,1610612738,Regular Season,19156,17,,,0
22400188,2024-11-08 19:30,Cleveland,Cavaliers,1610612739,Golden State,Warriors,1610612744,136,117,1610612739,Regular Season,19432,1000006,,,0
22400189,2024-11-08 19:30,New York,Knicks,1610612752,Milwaukee,Bucks,1610612749,116,94,1610612752,Regular Season,19812,30,,,0
22400190,2024-11-08 19:30,Dallas,Mavericks,1610612742,Phoenix,Suns,1610612756,113,114,1610612756,Regular Season,20277,193,,,0
22400184,2024-11-08 19:00,Charlotte,Hornets,1610612766,Indiana,Pacers,1610612754,103,83,1610612766,Regular Season,17024,9,,,0
22400185,2024-11-08 19:00,Detroit,Pistons,1610612765,Atlanta,Hawks,1610612737,122,121,1610612765,Regular Season,17913,624,,,0
22400186,2024-11-08 19:00,Orlando,Magic,1610612753,New Orleans,Pelicans,1610612740,115,88,1610612753,Regular Season,18565,1000125,,,0
22400181,2024-11-07 20:00,Chicago,Bulls,1610612741,Minnesota,Timberwolves,1610612750,119,135,1610612750,Regular Season,19621,66,,,0
22400182,2024-11-07 20:00,Milwaukee,Bucks,1610612749,Utah,Jazz,1610612762,123,100,1610612749,Regular Season,17341,642,,,0
22400183,2024-11-07 20:00,San Antonio,Spurs,1610612759,Portland,Trail Blazers,1610612757,118,105,1610612759,Regular Season,17120,1000118,,,0
22400179,2024-11-06 22:00,Los Angeles,Clippers,1610612746,Philadelphia,76ers,1610612755,110,98,1610612746,Regular Season,15627,1000137,,,0
22400180,2024-11-06 22:00,Sacramento,Kings,1610612758,Toronto,Raptors,1610612761,122,107,1610612758,Regular Season,16026,609,,,0
22400177,2024-11-06 21:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,124,122,1610612743,Regular Season,19522,1000046,,,0
22400178,2024-11-06 21:00,Phoenix,Suns,1610612756,Miami,Heat,1610612748,115,112,1610612756,Regular Season,17071,1000051,,,0
22400176,2024-11-06 20:30,Dallas,Mavericks,1610612742,Chicago,Bulls,1610612741,119,99,1610612742,Regular Season,20011,193,,,0
22400173,2024-11-06 20:00,Houston,Rockets,1610612745,San Antonio,Spurs,1610612759,127,100,1610612745,Regular Season,16208,215,,,0
22400174,2024-11-06 20:00,Memphis,Grizzlies,1610612763,Los Angeles,Lakers,1610612747,131,114,1610612763,Regular Season,17794,242,,,0
22400175,2024-11-06 20:00,New Orleans,Pelicans,1610612740,Cleveland,Cavaliers,1610612739,122,131,1610612739,Regular Season,15694,160,,,0
22400171,2024-11-06 19:30,Atlanta,Hawks,1610612737,New York,Knicks,1610612752,121,116,1610612737,Regular Season,16072,650,,,0
22400172,2024-11-06 19:30,Boston,Celtics,1610612738,Golden State,Warriors,1610612744,112,118,1610612744,Regular Season,19156,17,,,0
22400169,2024-11-06 19:00,Charlotte,Hornets,1610612766,Detroit,Pistons,1610612765,108,107,1610612766,Regular Season,13247,9,,,0
22400170,2024-11-06 19:00,Indiana,Pacers,1610612754,Orlando,Magic,1610612753,118,111,1610612754,Regular Season,16218,1000063,,,0
22400168,2024-11-04 22:30,Los Angeles,Clippers,1610612746,San Antonio,Spurs,1610612759,113,104,1610612746,Regular Season,15927,1000137,,,0
22400167,2024-11-04 22:15,Phoenix,Suns,1610612756,Philadelphia,76ers,1610612755,118,116,1610612756,Regular Season,17071,1000051,,,0
22400166,2024-11-04 22:00,Denver,Nuggets,1610612743,Toronto,Raptors,1610612761,121,119,1610612743,Regular Season,19525,1000046,,,0
22400165,2024-11-04 21:45,Dallas,Mavericks,1610612742,Indiana,Pacers,1610612754,127,134,1610612754,Regular Season,19613,193,,,0
22400164,2024-11-04 21:30,New Orleans,Pelicans,1610612740,Portland,Trail Blazers,1610612757,100,118,1610612757,Regular Season,14932,160,,,0
22400163,2024-11-04 21:15,Oklahoma City,Thunder,1610612760,Orlando,Magic,1610612753,102,86,1610612760,Regular Season,17044,1000052,,,0
22400162,2024-11-04 21:00,Minnesota,Timberwolves,1610612750,Charlotte,Hornets,1610612766,114,93,1610612750,Regular Season,18978,61,,,0
22400161,2024-11-04 20:45,Houston,Rockets,1610612745,New York,Knicks,1610612752,109,97,1610612745,Regular Season,16417,215,,,0
22400160,2024-11-04 20:30,Chicago,Bulls,1610612741,Utah,Jazz,1610612762,126,135,1610612762,Regular Season,19621,66,,,0
22400159,2024-11-04 20:15,Miami,Heat,1610612748,Sacramento,Kings,1610612758,110,111,1610612758,Regular Season,19604,1000100,,,0
22400158,2024-11-04 20:00,Brooklyn,Nets,1610612751,Memphis,Grizzlies,1610612763,106,104,1610612751,Regular Season,18088,461,,,0
22400157,2024-11-04 19:45,Atlanta,Hawks,1610612737,Boston,Celtics,1610612738,93,123,1610612738,Regular Season,15031,650,,,0
22400156,2024-11-04 19:30,Detroit,Pistons,1610612765,Los Angeles,Lakers,1610612747,115,103,1610612765,Regular Season,20062,624,,,0
22400155,2024-11-04 19:15,Washington,Wizards,1610612764,Golden State,Warriors,1610612744,112,125,1610612744,Regular Season,15674,77,,,0
22400154,2024-11-04 19:00,Cleveland,Cavaliers,1610612739,Milwaukee,Bucks,1610612749,116,114,1610612739,Regular Season,19432,1000006,,,0
22400153,2024-11-03 19:30,Dallas,Mavericks,1610612742,Orlando,Magic,1610612753,108,85,1610612742,Regular Season,19977,193,,,0
22400152,2024-11-03 19:00,New Orleans,Pelicans,1610612740,Atlanta,Hawks,1610612737,111,126,1610612737,Regular Season,15505,160,,,0
22400151,2024-11-03 15:30,Brooklyn,Nets,1610612751,Detroit,Pistons,1610612765,92,106,1610612765,Regular Season,17086,461,,,0
22400150,2024-11-02 22:30,Los Angeles,Clippers,1610612746,Oklahoma City,Thunder,1610612760,92,105,1610612760,Regular Season,16827,1000137,,,0
22400148,2024-11-02 22:00,Denver,Nuggets,1610612743,Utah,Jazz,1610612762,129,103,1610612743,Regular Season,19702,1000046,,,0
22400149,2024-11-02 22:00,Phoenix,Suns,1610612756,Portland,Trail Blazers,1610612757,103,97,1610612756,Regular Season,17071,1000051,,,0
22400147,2024-11-02 21:30,Washington,Wizards,1610612764,Miami,Heat,1610612748,98,118,1610612748,Regular Season,20328,1000121,NBA Mexico City Game,,0
22400144,2024-11-02 20:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,121,127,1610612744,Regular Season,18055,215,,,0
22400145,2024-11-02 20:00,Milwaukee,Bucks,1610612749,Cleveland,Cavaliers,1610612739,113,114,1610612739,Regular Season,17341,642,,,0
22400146,2024-11-02 20:00,San Antonio,Spurs,1610612759,Minnesota,Timberwolves,1610612750,113,103,1610612759,Regular Season,18527,1000118,,,0
22400142,2024-11-02 19:30,Philadelphia,76ers,1610612755,Memphis,Grizzlies,1610612763,107,124,1610612763,Regular Season,20066,419,,,0
22400143,2024-11-02 19:30,Toronto,Raptors,1610612761,Sacramento,Kings,1610612758,131,128,1610612761,Regular Season,19815,643,,,0
22400141,2024-11-02 18:00,Charlotte,Hornets,1610612766,Boston,Celtics,1610612738,103,113,1610612738,Regular Season,19253,9,,,0
22400140,2024-11-01 22:00,Portland,Trail Blazers,1610612757,Oklahoma City,Thunder,1610612760,114,137,1610612760,Regular Season,17815,51,,,0
22400139,2024-11-01 21:30,Minnesota,Timberwolves,1610612750,Denver,Nuggets,1610612743,119,116,1610612750,Regular Season,18978,61,,,0
22400138,2024-11-01 20:00,New Orleans,Pelicans,1610612740,Indiana,Pacers,1610612754,125,118,1610612740,Regular Season,15133,160,,,0
22400135,2024-11-01 19:30,Atlanta,Hawks,1610612737,Sacramento,Kings,1610612758,115,123,1610612758,Regular Season,15156,650,,,0
22400136,2024-11-01 19:30,Brooklyn,Nets,1610612751,Chicago,Bulls,1610612741,120,112,1610612751,Regular Season,17977,461,,,0
22400137,2024-11-01 19:30,Toronto,Raptors,1610612761,Los Angeles,Lakers,1610612747,125,131,1610612747,Regular Season,19800,643,,,0
22400132,2024-11-01 19:00,Charlotte,Hornets,1610612766,Boston,Celtics,1610612738,109,124,1610612738,Regular Season,18557,9,,,0
22400133,2024-11-01 19:00,Cleveland,Cavaliers,1610612739,Orlando,Magic,1610612753,120,109,1610612739,Regular Season,19432,1000006,,,0
22400134,2024-11-01 19:00,Detroit,Pistons,1610612765,New York,Knicks,1610612752,98,128,1610612752,Regular Season,17022,624,,,0
22400131,2024-10-31 22:30,Los Angeles,Clippers,1610612746,Phoenix,Suns,1610612756,119,125,1610612756,Regular Season,16827,1000137,,,0
22400130,2024-10-31 21:00,Utah,Jazz,1610612762,San Antonio,Spurs,1610612759,88,106,1610612759,Regular Season,18175,1000106,,,0
22400129,2024-10-31 20:30,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,102,108,1610612745,Regular Season,20011,193,,,0
22400128,2024-10-31 20:00,Memphis,Grizzlies,1610612763,Milwaukee,Bucks,1610612749,122,99,1610612763,Regular Season,15377,242,,,0
22400127,2024-10-30 22:30,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,105,106,1610612757,Regular Season,16727,1000137,,,0
22400126,2024-10-30 22:00,Golden State,Warriors,1610612744,New Orleans,Pelicans,1610612740,104,89,1610612744,Regular Season,18064,1000011,,,0
22400125,2024-10-30 21:30,Oklahoma City,Thunder,1610612760,San Antonio,Spurs,1610612759,105,93,1610612760,Regular Season,17136,1000052,,,0
22400123,2024-10-30 20:00,Chicago,Bulls,1610612741,Orlando,Magic,1610612753,102,99,1610612741,Regular Season,19015,66,,,0
22400124,2024-10-30 20:00,Memphis,Grizzlies,1610612763,Brooklyn,Nets,1610612751,106,119,1610612751,Regular Season,14745,242,,,0
22400122,2024-10-30 19:30,Miami,Heat,1610612748,New York,Knicks,1610612752,107,116,1610612752,Regular Season,19620,1000100,,,0
22400117,2024-10-30 19:00,Charlotte,Hornets,1610612766,Toronto,Raptors,1610612761,138,133,1610612766,Regular Season,13113,9,,,0
22400118,2024-10-30 19:00,Cleveland,Cavaliers,1610612739,Los Angeles,Lakers,1610612747,134,110,1610612739,Regular Season,19432,1000006,,,0
22400119,2024-10-30 19:00,Indiana,Pacers,1610612754,Boston,Celtics,1610612738,135,132,1610612754,Regular Season,17274,1000063,,,0
22400120,2024-10-30 19:00,Philadelphia,76ers,1610612755,Detroit,Pistons,1610612765,95,105,1610612765,Regular Season,19759,419,,,0
22400121,2024-10-30 19:00,Washington,Wizards,1610612764,Atlanta,Hawks,1610612737,133,120,1610612764,Regular Season,14255,77,,,0
22400116,2024-10-29 22:00,Golden State,Warriors,1610612744,New Orleans,Pelicans,1610612740,124,106,1610612744,Regular Season,18064,1000011,,,0
22400115,2024-10-29 21:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,96,113,1610612758,Regular Season,18175,1000106,,,0
22400113,2024-10-29 19:30,Brooklyn,Nets,1610612751,Denver,Nuggets,1610612743,139,144,1610612743,Regular Season,17926,461,,,0
22400114,2024-10-29 19:30,Minnesota,Timberwolves,1610612750,Dallas,Mavericks,1610612742,114,120,1610612742,Regular Season,18978,61,,,0
22400111,2024-10-28 22:00,Phoenix,Suns,1610612756,Los Angeles,Lakers,1610612747,109,105,1610612756,Regular Season,17071,1000051,,,0
22400112,2024-10-28 22:00,Sacramento,Kings,1610612758,Portland,Trail Blazers,1610612757,111,98,1610612758,Regular Season,16426,609,,,0
22400110,2024-10-28 20:30,Dallas,Mavericks,1610612742,Utah,Jazz,1610612762,110,102,1610612742,Regular Season,19811,193,,,0
22400108,2024-10-28 20:00,Memphis,Grizzlies,1610612763,Chicago,Bulls,1610612741,123,126,1610612741,Regular Season,15906,242,,,0
22400109,2024-10-28 20:00,San Antonio,Spurs,1610612759,Houston,Rockets,1610612745,101,106,1610612745,Regular Season,17519,1000118,,,0
22400103,2024-10-28 19:30,Atlanta,Hawks,1610612737,Washington,Wizards,1610612764,119,121,1610612764,Regular Season,14566,650,,,0
22400104,2024-10-28 19:30,Boston,Celtics,1610612738,Milwaukee,Bucks,1610612749,119,108,1610612738,Regular Season,19156,17,,,0
22400105,2024-10-28 19:30,Miami,Heat,1610612748,Detroit,Pistons,1610612765,106,98,1610612748,Regular Season,19626,1000100,,,0
22400106,2024-10-28 19:30,New York,Knicks,1610612752,Cleveland,Cavaliers,1610612739,104,110,1610612739,Regular Season,19812,30,,,0
22400107,2024-10-28 19:30,Toronto,Raptors,1610612761,Denver,Nuggets,1610612743,125,127,1610612743,Regular Season,19082,643,,,0
22400102,2024-10-28 19:00,Orlando,Magic,1610612753,Indiana,Pacers,1610612754,119,115,1610612753,Regular Season,18846,1000125,,,0
22400101,2024-10-27 20:30,Golden State,Warriors,1610612744,Los Angeles,Clippers,1610612746,104,112,1610612746,Regular Season,18064,1000011,,,0
22400100,2024-10-27 19:00,Oklahoma City,Thunder,1610612760,Atlanta,Hawks,1610612737,128,104,1610612760,Regular Season,18203,1000052,,,0
22400098,2024-10-27 18:00,Brooklyn,Nets,1610612751,Milwaukee,Bucks,1610612749,115,102,1610612751,Regular Season,17926,461,,,0
22400099,2024-10-27 18:00,Portland,Trail Blazers,1610612757,New Orleans,Pelicans,1610612740,125,103,1610612757,Regular Season,16138,51,,,0
22400097,2024-10-27 15:30,Indiana,Pacers,1610612754,Philadelphia,76ers,1610612755,114,118,1610612755,Regular Season,17274,1000063,,,0
22400096,2024-10-26 22:30,Los Angeles,Lakers,1610612747,Sacramento,Kings,1610612758,131,127,1610612747,Regular Season,18997,1000069,,,0
22400095,2024-10-26 22:00,Phoenix,Suns,1610612756,Dallas,Mavericks,1610612742,114,102,1610612756,Regular Season,17071,1000051,,,0
22400094,2024-10-26 20:30,San Antonio,Spurs,1610612759,Houston,Rockets,1610612745,109,106,1610612759,Regular Season,18715,1000118,,,0
22400091,2024-10-26 20:00,Chicago,Bulls,1610612741,Oklahoma City,Thunder,1610612760,95,114,1610612760,Regular Season,20923,66,,,0
22400092,2024-10-26 20:00,Memphis,Grizzlies,1610612763,Orlando,Magic,1610612753,124,111,1610612763,Regular Season,17809,242,,,0
22400093,2024-10-26 20:00,Minnesota,Timberwolves,1610612750,Toronto,Raptors,1610612761,112,101,1610612750,Regular Season,18978,61,,,0
22400088,2024-10-26 19:00,Charlotte,Hornets,1610612766,Miami,Heat,1610612748,106,114,1610612748,Regular Season,19102,9,,,0
22400089,2024-10-26 19:00,Detroit,Pistons,1610612765,Boston,Celtics,1610612738,118,124,1610612738,Regular Season,19311,624,,,0
22400090,2024-10-26 19:00,Washington,Wizards,1610612764,Cleveland,Cavaliers,1610612739,116,135,1610612739,Regular Season,15156,77,,,0
22400087,2024-10-26 17:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,104,109,1610612746,Regular Season,19691,1000046,,,0
22400085,2024-10-25 22:00,Los Angeles,Lakers,1610612747,Phoenix,Suns,1610612756,123,116,1610612747,Regular Season,18997,1000069,,,0
22400086,2024-10-25 22:00,Portland,Trail Blazers,1610612757,New Orleans,Pelicans,1610612740,103,105,1610612740,Regular Season,16190,51,,,0
22400084,2024-10-25 21:30,Utah,Jazz,1610612762,Golden State,Warriors,1610612744,86,127,1610612744,Regular Season,18175,1000106,,,0
22400082,2024-10-25 20:00,Houston,Rockets,1610612745,Memphis,Grizzlies,1610612763,128,108,1610612745,Regular Season,18055,215,,,0
22400083,2024-10-25 20:00,Milwaukee,Bucks,1610612749,Chicago,Bulls,1610612741,122,133,1610612741,Regular Season,17790,642,,,0
22400079,2024-10-25 19:30,Atlanta,Hawks,1610612737,Charlotte,Hornets,1610612766,125,120,1610612737,Regular Season,14433,650,,,0
22400080,2024-10-25 19:30,Cleveland,Cavaliers,1610612739,Detroit,Pistons,1610612765,113,101,1610612739,Regular Season,19432,1000006,,,0
22400081,2024-10-25 19:30,New York,Knicks,1610612752,Indiana,Pacers,1610612754,123,98,1610612752,Regular Season,19812,30,,,0
22400077,2024-10-25 19:00,Orlando,Magic,1610612753,Brooklyn,Nets,1610612751,116,101,1610612753,Regular Season,19087,1000125,,,0
22400078,2024-10-25 19:00,Toronto,Raptors,1610612761,Philadelphia,76ers,1610612755,115,107,1610612761,Regular Season,18345,643,,,0
22400075,2024-10-24 22:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,87,102,1610612760,Regular Season,19786,1000046,,,0
22400076,2024-10-24 22:00,Sacramento,Kings,1610612758,Minnesota,Timberwolves,1610612750,115,117,1610612750,Regular Season,18049,609,,,0
22400074,2024-10-24 19:30,Dallas,Mavericks,1610612742,San Antonio,Spurs,1610612759,120,109,1610612742,Regular Season,20373,193,,,0
22400073,2024-10-24 19:00,Washington,Wizards,1610612764,Boston,Celtics,1610612738,102,122,1610612738,Regular Season,18610,77,,,0
22400071,2024-10-23 22:00,Los Angeles,Clippers,1610612746,Phoenix,Suns,1610612756,113,116,1610612756,Regular Season,17927,1000137,,,0
22400072,2024-10-23 22:00,Portland,Trail Blazers,1610612757,Golden State,Warriors,1610612744,104,140,1610612744,Regular Season,19480,51,,,0
22400070,2024-10-23 21:00,Utah,Jazz,1610612762,Memphis,Grizzlies,1610612763,124,126,1610612763,Regular Season,18175,1000106,,,0
22400068,2024-10-23 20:00,Houston,Rockets,1610612745,Charlotte,Hornets,1610612766,105,110,1610612766,Regular Season,18055,215,,,0
22400069,2024-10-23 20:00,New Orleans,Pelicans,1610612740,Chicago,Bulls,1610612741,123,111,1610612740,Regular Season,18581,160,,,0
22400064,2024-10-23 19:30,Atlanta,Hawks,1610612737,Brooklyn,Nets,1610612751,120,116,1610612737,Regular Season,17548,650,,,0
22400065,2024-10-23 19:30,Miami,Heat,1610612748,Orlando,Magic,1610612753,97,116,1610612753,Regular Season,19630,1000100,,,0
22400066,2024-10-23 19:30,Philadelphia,76ers,1610612755,Milwaukee,Bucks,1610612749,109,124,1610612749,Regular Season,19754,419,,,0
22400067,2024-10-23 19:30,Toronto,Raptors,1610612761,Cleveland,Cavaliers,1610612739,106,136,1610612739,Regular Season,19800,643,,,0
22400063,2024-10-23 19:00,Detroit,Pistons,1610612765,Indiana,Pacers,1610612754,109,115,1610612754,Regular Season,20062,624,,,0
22400062,2024-10-22 22:00,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,110,103,1610612747,Regular Season,18997,1000069,,,0
22400061,2024-10-22 19:30,Boston,Celtics,1610612738,New York,Knicks,1610612752,132,109,1610612738,Regular Season,19156,17,,,0
12400074,2024-10-18 22:30,Golden State,Warriors,1610612744,Los Angeles,Lakers,1610612747,132,74,1610612744,Preseason,18064,1000011,Preseason,,0
12400073,2024-10-18 22:00,Portland,Trail Blazers,1610612757,Utah,Jazz,1610612762,124,86,1610612757,Preseason,15806,51,Preseason,,0
12400070,2024-10-18 20:00,Chicago,Bulls,1610612741,Cleveland,Cavaliers,1610612739,139,137,1610612741,Preseason,18704,66,Preseason,,0
12400071,2024-10-18 20:00,Memphis,Grizzlies,1610612763,Miami,Heat,1610612748,109,114,1610612748,Preseason,14113,242,Preseason,,0
12400069,2024-10-18 19:30,Brooklyn,Nets,1610612751,Toronto,Raptors,1610612761,112,116,1610612761,Preseason,17158,461,Preseason,,0
12400067,2024-10-18 19:00,Orlando,Magic,1610612753,Philadelphia,76ers,1610612755,114,99,1610612753,Preseason,18846,1000125,Preseason,,0
12400068,2024-10-18 19:00,Washington,Wizards,1610612764,New York,Knicks,1610612752,118,117,1610612764,Preseason,11894,77,Preseason,,0
12400066,2024-10-17 22:30,Los Angeles,Clippers,1610612746,Sacramento,Kings,1610612758,113,91,1610612746,Preseason,13800,1000137,Preseason,,0
12400065,2024-10-17 22:00,Phoenix,Suns,1610612756,Los Angeles,Lakers,1610612747,122,128,1610612747,Preseason,17071,1000051,Preseason,,0
12400063,2024-10-17 20:00,Houston,Rockets,1610612745,San Antonio,Spurs,1610612759,129,107,1610612745,Preseason,16424,215,Preseason,,0
12400064,2024-10-17 20:00,Oklahoma City,Thunder,1610612760,Atlanta,Hawks,1610612737,104,99,1610612760,Preseason,,1000052,Preseason,,0
12400072,2024-10-17 20:00,Minnesota,Timberwolves,1610612750,Denver,Nuggets,1610612743,126,132,1610612743,Preseason,13166,61,Preseason,,0
12400062,2024-10-17 19:30,Dallas,Mavericks,1610612742,Milwaukee,Bucks,1610612749,109,84,1610612742,Preseason,19217,193,Preseason,,0
12400061,2024-10-17 19:00,Indiana,Pacers,1610612754,Charlotte,Hornets,1610612766,121,116,1610612754,Preseason,11835,1000063,Preseason,,0
12400059,2024-10-16 20:00,Chicago,Bulls,1610612741,Minnesota,Timberwolves,1610612750,125,123,1610612741,Preseason,17218,66,Preseason,,0
12400025,2024-10-16 19:30,Miami,Heat,1610612748,Atlanta,Hawks,1610612737,120,111,1610612748,Preseason,19600,1000100,Preseason,,0
12400057,2024-10-16 19:00,Detroit,Pistons,1610612765,Cleveland,Cavaliers,1610612739,108,92,1610612765,Preseason,8411,624,Preseason,,0
12400058,2024-10-16 19:00,Philadelphia,76ers,1610612755,Brooklyn,Nets,1610612751,117,95,1610612755,Preseason,19914,419,Preseason,,0
12400056,2024-10-15 22:00,Los Angeles,Lakers,1610612747,Golden State,Warriors,1610612744,97,111,1610612744,Preseason,16907,606,Preseason,,0
12400054,2024-10-15 21:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,94,124,1610612760,Preseason,17022,1000046,Preseason,,0
12400055,2024-10-15 21:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,117,114,1610612762,Preseason,14976,1000106,Preseason,,0
12400053,2024-10-15 20:00,Houston,Rockets,1610612745,New Orleans,Pelicans,1610612740,118,98,1610612745,Preseason,15528,215,Preseason,,0
12400051,2024-10-15 19:30,Miami,Heat,1610612748,San Antonio,Spurs,1610612759,120,117,1610612748,Preseason,19600,1000100,Preseason,,0
12400052,2024-10-15 19:30,New York,Knicks,1610612752,Charlotte,Hornets,1610612766,111,105,1610612752,Preseason,19355,30,Preseason,,0
12400050,2024-10-15 19:00,Toronto,Raptors,1610612761,Boston,Celtics,1610612738,119,118,1610612761,Preseason,17507,643,Preseason,,0
12400049,2024-10-14 22:30,Los Angeles,Clippers,1610612746,Dallas,Mavericks,1610612742,110,96,1610612746,Preseason,13400,1000137,Preseason,,0
12400048,2024-10-14 20:00,Milwaukee,Bucks,1610612749,Chicago,Bulls,1610612741,111,107,1610612749,Preseason,12725,642,Preseason,,0
12400046,2024-10-14 19:30,Atlanta,Hawks,1610612737,Philadelphia,76ers,1610612755,89,104,1610612755,Preseason,13203,650,Preseason,,0
12400047,2024-10-14 19:30,Brooklyn,Nets,1610612751,Washington,Wizards,1610612764,131,92,1610612751,Preseason,12904,461,Preseason,,0
12400045,2024-10-14 19:00,Indiana,Pacers,1610612754,Memphis,Grizzlies,1610612763,116,120,1610612763,Preseason,11221,1000063,Preseason,,0
12400043,2024-10-13 20:30,Denver,Nuggets,1610612743,Phoenix,Suns,1610612756,114,118,1610612756,Preseason,17310,1000046,Preseason,,0
12400044,2024-10-13 20:30,Golden State,Warriors,1610612744,Detroit,Pistons,1610612765,111,93,1610612744,Preseason,18064,1000011,Preseason,,0
12400042,2024-10-13 19:00,Boston,Celtics,1610612738,Toronto,Raptors,1610612761,115,111,1610612738,Preseason,19156,17,Preseason,,0
12400040,2024-10-13 18:00,New York,Knicks,1610612752,Minnesota,Timberwolves,1610612750,115,110,1610612752,Preseason,19812,30,Preseason,,0
12400041,2024-10-13 18:00,Sacramento,Kings,1610612758,Portland,Trail Blazers,1610612757,85,105,1610612757,Preseason,14788,609,Preseason,,0
12400039,2024-10-13 15:30,Miami,Heat,1610612748,New Orleans,Pelicans,1610612740,101,99,1610612748,Preseason,19600,1000100,Preseason,,0
12400036,2024-10-12 20:00,Boston,Celtics,1610612738,Philadelphia,76ers,1610612755,139,89,1610612738,Preseason,19156,17,Preseason,,0
12400037,2024-10-12 20:00,Chicago,Bulls,1610612741,Memphis,Grizzlies,1610612763,121,124,1610612763,Preseason,20465,66,Preseason,,0
12400038,2024-10-12 20:00,San Antonio,Spurs,1610612759,Utah,Jazz,1610612762,126,120,1610612759,Preseason,17635,1000118,Preseason,,0
12400035,2024-10-11 22:30,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,101,99,1610612746,Preseason,18300,1000067,Preseason,,0
12400033,2024-10-11 22:00,Golden State,Warriors,1610612744,Sacramento,Kings,1610612758,109,106,1610612744,Preseason,18064,1000011,Preseason,,0
12400034,2024-10-11 22:00,Phoenix,Suns,1610612756,Detroit,Pistons,1610612765,91,109,1610612765,Preseason,17071,1000051,Preseason,,0
12400031,2024-10-11 19:00,Washington,Wizards,1610612764,Toronto,Raptors,1610612761,113,95,1610612764,Preseason,7815,77,Preseason,,0
12400032,2024-10-11 19:00,Minnesota,Timberwolves,1610612750,Philadelphia,76ers,1610612755,121,111,1610612750,Preseason,14981,307,Preseason,,0
